id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,recency,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,response,response_category,totalacceptedcmp
12993,1979,36,36-55,Master,Partner,60839.0,High,1,1,2,2012-08-28,72,600,501-1250,21,16-50,128,51-250,120,81-150,81,61-100,126,81-150,1076,6,5-10,2,0-2,2,0-2,12,9-15,8,4-8,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12344,1962,53,36-55,Master,Partner,82122.0,Highest,0,0,0,2013-08-15,89,734,501-1250,22,16-50,350,251-600,120,81-150,25,0-30,100,81-150,1351,1,0-1,3,3-6,9,7-12,13,9-15,1,0-3,26,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,0,Accept more than once,1
12241,1952,63,56-90,Graduation,Partner,34074.0,Lowest,1,1,2,2013-07-13,69,135,0-150,1,0-15,41,0-50,10,0-30,1,0-30,67,31-80,255,5,5-10,3,3-6,3,3-6,3,0-3,6,4-8,14,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
10691,1960,55,36-55,Master,Partner,28520.0,Lowest,1,1,2,2013-06-14,55,11,0-150,0,0-15,10,0-50,0,0-30,2,0-30,20,0-30,43,1,0-1,1,0-2,1,0-2,2,0-3,6,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12599,1955,60,56-90,Graduation,Single,62535.0,High,0,1,1,2013-10-03,13,163,151-500,48,16-50,90,51-250,0,0-30,45,31-60,52,31-80,398,1,0-1,3,3-6,2,0-2,8,4-8,3,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12210,1977,38,36-55,Master,Single,36273.0,Low,1,0,1,2014-04-16,80,29,0-150,3,0-15,30,0-50,3,0-30,2,0-30,9,0-30,76,2,2-4,3,3-6,0,0-2,3,0-3,6,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12169,1964,51,36-55,Graduation,Partner,63404.0,High,0,2,2,2014-06-06,97,734,501-1250,26,16-50,70,51-250,11,0-30,44,31-60,17,0-30,902,2,2-4,6,3-6,3,3-6,4,4-8,4,4-8,15,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13518,1976,39,36-55,Graduation,Partner,78416.0,Highest,0,1,1,2014-06-27,99,453,151-500,38,16-50,279,251-600,120,81-150,38,31-60,126,81-150,1054,2,2-4,7,7-15,7,7-12,10,9-15,3,0-3,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13432,1974,41,36-55,Graduation,Partner,75702.0,Highest,0,1,1,2012-10-14,87,1073,501-1250,0,0-15,555,251-600,120,81-150,37,31-60,37,31-80,1822,1,0-1,10,7-15,5,3-6,13,9-15,6,4-8,29,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,0,Accept more than once,1
12459,1951,64,56-90,Master,Partner,59385.0,High,1,1,2,2013-04-28,85,135,0-150,0,0-15,10,0-50,0,0-30,4,0-30,36,31-80,185,2,2-4,3,3-6,1,0-2,4,4-8,5,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12512,1951,64,56-90,Graduation,Partner,44689.0,Low,1,1,2,2014-01-10,82,18,0-150,0,0-15,5,0-50,0,0-30,0,0-30,11,0-30,34,2,2-4,1,0-2,1,0-2,2,0-3,7,4-8,6,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12824,1966,49,36-55,PhD,Single,7144.0,Lowest,0,2,2,2013-12-07,92,81,0-150,4,0-15,33,0-50,5,0-30,2,0-30,126,81-150,251,0,0-1,11,7-15,1,0-2,1,0-3,0,0-3,13,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12535,1956,59,56-90,Graduation,Partner,90369.0,Highest,0,0,0,2014-04-28,2,292,151-500,51,51-100,555,251-600,120,81-150,23,0-30,17,0-30,1058,1,0-1,4,3-6,6,3-6,6,4-8,1,0-3,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12444,1974,41,36-55,PhD,Single,63159.0,High,0,0,0,2012-11-05,74,965,501-1250,34,16-50,555,251-600,89,81-150,81,61-100,37,31-80,1761,1,0-1,3,3-6,5,3-6,8,4-8,3,0-3,17,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12554,1963,52,36-55,PhD,Single,46757.0,Low,0,1,1,2012-11-16,71,777,501-1250,30,16-50,163,51-250,0,0-30,51,31-60,122,81-150,1143,6,5-10,4,3-6,4,3-6,7,4-8,9,9-15,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13343,1969,46,36-55,Master,Partner,79734.0,Highest,0,0,0,2014-06-28,72,572,501-1250,8,0-15,232,51-250,23,0-30,62,61-100,17,0-30,914,1,0-1,4,3-6,3,3-6,6,4-8,1,0-3,14,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
10513,1992,23,0-35,Graduation,Partner,63207.0,High,0,0,0,2013-01-20,68,438,151-500,81,51-100,555,251-600,91,81-150,81,61-100,70,31-80,1316,1,0-1,2,0-2,3,3-6,6,4-8,7,4-8,12,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
10177,1954,61,56-90,Graduation,Single,72071.0,Highest,0,1,1,2013-02-14,4,531,501-1250,69,51-100,300,251-600,120,81-150,81,61-100,126,81-150,1227,3,2-4,5,3-6,4,3-6,8,4-8,2,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12628,1983,32,0-35,PhD,Partner,21840.0,Lowest,1,0,1,2013-07-21,80,17,0-150,0,0-15,9,0-50,0,0-30,0,0-30,1,0-30,27,1,0-1,1,0-2,0,0-2,3,0-3,9,9-15,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13001,1982,33,0-35,Master,Partner,58582.0,High,0,1,1,2013-09-28,15,402,151-500,35,16-50,106,51-250,101,81-150,77,61-100,42,31-80,763,2,2-4,9,7-15,2,0-2,9,9-15,5,4-8,22,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
10057,1951,64,56-90,Graduation,Single,72282.0,Highest,0,0,0,2013-07-19,70,503,501-1250,27,16-50,419,251-600,90,81-150,81,61-100,126,81-150,1246,1,0-1,5,3-6,7,7-12,9,9-15,7,4-8,22,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
10307,1956,59,56-90,Graduation,Partner,50387.0,Low,0,2,2,2013-08-31,91,369,151-500,9,0-15,87,51-250,12,0-30,14,0-30,34,31-80,525,3,2-4,6,3-6,2,0-2,8,4-8,5,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12353,1961,54,36-55,PhD,Partner,32583.0,Lowest,1,1,2,2014-06-15,10,5,0-150,0,0-15,3,0-50,0,0-30,0,0-30,1,0-30,9,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12416,1962,53,36-55,Graduation,Partner,62568.0,High,0,1,1,2014-04-07,99,362,151-500,17,16-50,398,251-600,80,31-80,35,31-60,61,31-80,953,3,2-4,5,3-6,3,3-6,5,4-8,4,4-8,16,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12947,1971,44,36-55,Master,Single,44635.0,Low,1,1,2,2013-10-11,25,56,0-150,0,0-15,9,0-50,0,0-30,0,0-30,3,0-30,68,2,2-4,2,0-2,0,0-2,3,0-3,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13897,1968,47,36-55,Graduation,Partner,63967.0,High,0,1,1,2013-08-09,57,387,151-500,81,51-100,141,51-250,73,31-80,35,31-60,126,81-150,843,3,2-4,4,3-6,4,3-6,12,9-15,2,0-3,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13766,1978,37,36-55,Master,Partner,52513.0,High,0,0,0,2012-09-04,84,367,151-500,17,16-50,241,51-250,104,81-150,81,61-100,126,81-150,936,2,2-4,9,7-15,5,3-6,9,9-15,7,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12510,1969,46,36-55,Graduation,Partner,25293.0,Lowest,1,0,1,2013-09-15,51,15,0-150,0,0-15,11,0-50,0,0-30,2,0-30,9,0-30,37,1,0-1,1,0-2,1,0-2,2,0-3,8,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13776,1965,50,36-55,PhD,Single,54111.0,High,0,1,1,2013-08-25,97,267,151-500,6,0-15,54,51-250,8,0-30,3,0-30,50,31-80,388,2,2-4,5,3-6,2,0-2,6,4-8,5,4-8,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12810,1986,29,0-35,Graduation,Partner,78394.0,Highest,0,0,0,2013-02-15,13,298,151-500,27,16-50,555,251-600,120,81-150,24,0-30,126,81-150,1150,1,0-1,4,3-6,6,3-6,5,4-8,2,0-3,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13890,1958,57,56-90,Master,Partner,80739.0,Highest,0,0,0,2013-05-23,92,674,501-1250,81,51-100,555,251-600,39,31-80,0,0-30,92,81-150,1441,1,0-1,3,3-6,10,7-12,9,9-15,1,0-3,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12936,1975,40,36-55,Master,Partner,22669.0,Lowest,1,0,1,2013-05-22,30,16,0-150,14,0-15,36,0-50,37,31-80,22,0-30,48,31-80,173,3,2-4,4,3-6,1,0-2,2,0-3,9,9-15,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13393,1987,28,0-35,Graduation,Single,29236.0,Lowest,1,0,1,2013-10-08,30,37,0-150,4,0-15,24,0-50,16,0-30,9,0-30,9,0-30,99,2,2-4,4,3-6,0,0-2,3,0-3,9,9-15,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13305,1959,56,56-90,Graduation,Partner,44911.0,Low,0,1,1,2013-03-15,11,159,151-500,0,0-15,22,0-50,2,0-30,1,0-30,31,31-80,215,3,2-4,4,3-6,1,0-2,4,4-8,7,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12709,1962,53,36-55,PhD,Partner,54693.0,High,0,1,1,2013-02-17,72,686,501-1250,17,16-50,142,51-250,23,0-30,26,0-30,35,31-80,929,6,5-10,6,3-6,4,3-6,13,9-15,6,4-8,29,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12544,1974,41,36-55,Graduation,Partner,48186.0,Low,1,0,1,2014-03-20,39,97,0-150,3,0-15,66,51-250,12,0-30,7,0-30,34,31-80,219,3,2-4,4,3-6,1,0-2,4,4-8,7,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10521,1977,38,36-55,Graduation,Partner,54809.0,High,1,1,2,2013-09-11,0,63,0-150,6,0-15,57,51-250,13,0-30,13,0-30,22,0-30,174,4,2-4,2,0-2,1,0-2,5,4-8,4,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13862,1978,37,36-55,Graduation,Partner,41580.0,Low,1,1,2,2012-12-10,15,56,0-150,5,0-15,24,0-50,4,0-30,0,0-30,3,0-30,92,3,2-4,2,0-2,1,0-2,3,0-3,5,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12679,1970,45,36-55,PhD,Partner,80336.0,Highest,0,0,0,2013-09-09,12,209,151-500,19,16-50,456,251-600,120,81-150,81,61-100,66,31-80,951,1,0-1,2,0-2,9,7-12,13,9-15,1,0-3,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13026,1957,58,56-90,Graduation,Partner,47743.0,Low,0,1,1,2013-03-22,56,198,151-500,2,0-15,43,0-50,0,0-30,12,0-30,20,0-30,275,3,2-4,4,3-6,1,0-2,6,4-8,6,4-8,14,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13500,1955,60,56-90,Master,Partner,62972.0,High,0,1,1,2012-08-03,39,313,151-500,15,0-15,47,0-50,20,0-30,0,0-30,126,81-150,521,2,2-4,7,7-15,4,3-6,3,0-3,6,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12413,1954,61,56-90,PhD,Single,57333.0,High,0,1,1,2012-09-22,55,941,501-1250,14,0-15,397,251-600,76,31-80,58,31-60,126,81-150,1612,6,5-10,8,7-15,5,3-6,9,9-15,6,4-8,28,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13336,1982,33,0-35,PhD,Partner,32313.0,Lowest,1,0,1,2013-02-11,60,86,0-150,4,0-15,56,51-250,2,0-30,4,0-30,7,0-30,159,3,2-4,4,3-6,0,0-2,4,4-8,9,9-15,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12533,1953,62,56-90,Master,Single,84953.0,Highest,0,0,0,2013-06-03,73,167,151-500,48,16-50,555,251-600,63,31-80,72,61-100,72,31-80,977,1,0-1,3,3-6,10,7-12,4,4-8,2,0-3,18,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
12202,1968,47,36-55,Master,Single,27071.0,Lowest,1,0,1,2014-04-23,90,8,0-150,3,0-15,19,0-50,0,0-30,2,0-30,3,0-30,35,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13971,1957,58,56-90,Master,Partner,68148.0,Highest,0,0,0,2013-08-31,86,389,151-500,66,51-100,408,251-600,37,31-80,57,31-60,85,81-150,1042,1,0-1,4,3-6,4,3-6,6,4-8,2,0-3,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13319,1965,50,36-55,Master,Partner,65735.0,High,1,1,2,2013-12-07,37,239,151-500,7,0-15,119,51-250,4,0-30,15,0-30,11,0-30,395,5,5-10,6,3-6,2,0-2,6,4-8,7,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13736,1975,40,36-55,PhD,Partner,86836.0,Highest,0,0,0,2012-09-12,7,179,151-500,21,16-50,273,251-600,0,0-30,21,0-30,63,31-80,557,1,0-1,6,3-6,10,7-12,6,4-8,5,4-8,23,1,Accept,0,Accept more than once,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
12918,1963,52,36-55,PhD,Partner,4023.0,Lowest,1,1,2,2014-06-23,29,5,0-150,0,0-15,1,0-50,1,0-30,1,0-30,1,0-30,9,6,5-10,0,0-2,0,0-2,0,0-3,13,9-15,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10595,1990,25,0-35,Graduation,Partner,30093.0,Lowest,0,0,0,2013-07-08,19,2,0-150,6,0-15,28,0-50,13,0-30,4,0-30,16,0-30,69,1,0-1,2,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13883,1966,49,36-55,PhD,Partner,57705.0,High,0,1,1,2014-01-11,14,383,151-500,0,0-15,53,51-250,6,0-30,4,0-30,40,31-80,486,3,2-4,8,7-15,1,0-2,6,4-8,6,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12481,1988,27,0-35,Graduation,Single,25008.0,Lowest,1,0,1,2014-02-02,72,2,0-150,8,0-15,8,0-50,6,0-30,1,0-30,9,0-30,34,2,2-4,1,0-2,0,0-2,3,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13392,1995,20,0-35,Master,Single,83257.0,Highest,0,0,0,2012-09-18,56,536,501-1250,27,16-50,555,251-600,38,31-80,81,61-100,67,31-80,1304,1,0-1,5,3-6,10,7-12,12,9-15,6,4-8,28,0,Reject,0,Reject,1,Accept,0,Accept more than once,1,Accept more than once,1,1,Accept more than once,3
11148,1975,40,36-55,Graduation,Partner,22280.0,Lowest,1,0,1,2013-05-19,85,2,0-150,1,0-15,4,0-50,3,0-30,1,0-30,2,0-30,13,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12842,1978,37,36-55,PhD,Partner,72159.0,Highest,0,0,0,2012-10-29,62,322,151-500,53,51-100,555,251-600,34,31-80,40,31-60,53,31-80,1057,1,0-1,4,3-6,6,3-6,10,9-15,2,0-3,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13588,1961,54,36-55,Graduation,Partner,64260.0,High,0,0,0,2013-01-11,1,539,501-1250,81,51-100,555,251-600,20,0-30,0,0-30,30,0-30,1225,1,0-1,4,3-6,5,3-6,4,4-8,3,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
10163,1984,31,0-35,PhD,Single,82733.0,Highest,0,0,0,2013-09-10,28,712,501-1250,50,16-50,420,251-600,65,31-80,38,31-60,38,31-80,1323,1,0-1,8,7-15,4,3-6,7,4-8,4,4-8,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12378,1971,44,36-55,Master,Single,74290.0,Highest,0,1,1,2013-08-12,70,1121,501-1250,0,0-15,72,51-250,0,0-30,12,0-30,12,0-30,1217,4,2-4,10,7-15,8,7-12,10,9-15,6,4-8,32,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,Accept more than once,0,0,Accept more than once,2
13915,1951,64,56-90,Master,Single,58217.0,High,2,1,3,2012-11-17,84,68,0-150,1,0-15,13,0-50,3,0-30,5,0-30,13,0-30,103,1,0-1,2,0-2,0,0-2,4,4-8,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13386,1976,39,36-55,Master,Partner,21024.0,Lowest,0,0,0,2013-07-04,89,36,0-150,4,0-15,18,0-50,6,0-30,2,0-30,18,0-30,84,1,0-1,2,0-2,0,0-2,4,4-8,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13879,1972,43,36-55,PhD,Partner,70116.0,Highest,0,0,0,2013-01-26,73,707,501-1250,44,16-50,555,251-600,95,81-150,58,31-60,29,0-30,1488,1,0-1,2,0-2,8,7-12,12,9-15,1,0-3,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12108,1985,30,0-35,Graduation,Partner,54006.0,High,1,0,1,2012-09-18,42,174,151-500,77,51-100,203,51-250,6,0-30,24,0-30,97,81-150,581,2,2-4,8,7-15,1,0-2,7,4-8,7,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12616,1966,49,36-55,PhD,Partner,69063.0,Highest,0,1,1,2012-11-07,16,666,501-1250,35,16-50,124,51-250,69,31-80,8,0-30,26,0-30,928,1,0-1,5,3-6,3,3-6,5,4-8,3,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10241,1975,40,36-55,Master,Single,11448.0,Lowest,0,0,0,2013-12-15,16,0,0-150,0,0-15,0,0-50,6,0-30,2,0-30,6,0-30,14,1,0-1,1,0-2,0,0-2,2,0-3,6,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13921,1971,44,36-55,Graduation,Partner,70886.0,Highest,1,0,1,2013-10-14,65,407,151-500,70,51-100,239,51-250,103,81-150,81,61-100,53,31-80,953,1,0-1,5,3-6,4,3-6,4,4-8,2,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12428,1973,42,36-55,Graduation,Single,60208.0,High,1,1,2,2012-10-07,13,488,151-500,23,16-50,71,51-250,15,0-30,0,0-30,59,31-80,656,6,5-10,8,7-15,3,3-6,7,4-8,7,4-8,24,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1,Accept more than once,2
13217,1968,47,36-55,Master,Partner,32889.0,Lowest,1,1,2,2013-09-06,78,28,0-150,0,0-15,13,0-50,4,0-30,2,0-30,8,0-30,55,3,2-4,2,0-2,1,0-2,3,0-3,5,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12275,1984,31,0-35,Graduation,Single,34738.0,Lowest,1,0,1,2014-05-11,51,3,0-150,2,0-15,10,0-50,3,0-30,0,0-30,2,0-30,20,1,0-1,1,0-2,0,0-2,3,0-3,6,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12240,1971,44,36-55,Master,Partner,30538.0,Lowest,1,0,1,2012-10-01,27,284,151-500,0,0-15,52,51-250,8,0-30,3,0-30,20,0-30,367,4,2-4,9,7-15,0,0-2,4,4-8,10,9-15,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13322,1977,38,36-55,Master,Partner,82326.0,Highest,0,0,0,2014-03-10,30,938,501-1250,81,51-100,555,251-600,120,81-150,81,61-100,126,81-150,1901,1,0-1,5,3-6,10,7-12,6,4-8,2,0-3,22,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
13067,1967,48,36-55,PhD,Single,26642.0,Lowest,1,0,1,2014-03-01,71,13,0-150,2,0-15,15,0-50,2,0-30,2,0-30,8,0-30,42,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13848,1964,51,36-55,Graduation,Single,69932.0,Highest,0,1,1,2013-06-12,97,412,151-500,81,51-100,153,51-250,120,81-150,81,61-100,57,31-80,904,2,2-4,7,7-15,6,3-6,11,9-15,4,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12114,1972,43,36-55,Graduation,Single,44503.0,Low,1,1,2,2014-04-16,83,31,0-150,1,0-15,8,0-50,0,0-30,0,0-30,8,0-30,48,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13629,1948,67,56-90,PhD,Single,60200.0,High,0,1,1,2013-01-02,3,502,501-1250,19,16-50,132,51-250,0,0-30,6,0-30,26,0-30,685,6,5-10,6,3-6,2,0-2,11,9-15,6,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12772,1952,63,56-90,Graduation,Single,49638.0,Low,0,1,1,2014-04-19,71,18,0-150,10,0-15,3,0-50,3,0-30,5,0-30,0,0-30,39,1,0-1,1,0-2,0,0-2,3,0-3,2,0-3,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12757,1987,28,0-35,Master,Single,23830.0,Lowest,0,0,0,2014-02-07,3,1,0-150,8,0-15,6,0-50,4,0-30,8,0-30,16,0-30,43,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13142,1959,56,56-90,Master,Single,33051.0,Lowest,0,0,0,2012-08-16,15,100,0-150,71,51-100,243,51-250,108,81-150,81,61-100,126,81-150,729,3,2-4,9,7-15,1,0-2,8,4-8,9,9-15,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13825,1958,57,56-90,Graduation,Partner,72905.0,Highest,0,0,0,2014-01-21,52,407,151-500,81,51-100,445,251-600,120,81-150,81,61-100,126,81-150,1260,1,0-1,3,3-6,7,7-12,9,9-15,1,0-3,20,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13830,1951,64,56-90,PhD,Partner,69702.0,Highest,0,1,1,2013-02-19,8,664,501-1250,9,0-15,240,51-250,50,31-80,19,0-30,57,31-80,1039,2,2-4,7,7-15,7,7-12,10,9-15,4,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12432,1975,40,36-55,Graduation,Single,70300.0,Highest,1,0,1,2013-07-15,89,1045,501-1250,61,51-100,338,251-600,60,31-80,46,31-60,46,31-80,1596,3,2-4,5,3-6,5,3-6,13,9-15,8,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12724,1984,31,0-35,PhD,Partner,70643.0,Highest,0,0,0,2012-10-15,66,1218,501-1250,81,51-100,304,251-600,23,0-30,81,61-100,33,31-80,1740,1,0-1,5,3-6,8,7-12,4,4-8,6,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13311,1969,46,36-55,PhD,Partner,30396.0,Lowest,1,0,1,2014-04-30,22,15,0-150,0,0-15,6,0-50,0,0-30,1,0-30,12,0-30,34,2,2-4,1,0-2,1,0-2,2,0-3,7,4-8,6,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
13985,1968,47,36-55,PhD,Single,50616.0,Low,0,1,1,2014-04-18,56,128,0-150,0,0-15,16,0-50,0,0-30,1,0-30,4,0-30,149,2,2-4,4,3-6,0,0-2,4,4-8,7,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12223,1969,46,36-55,Master,Single,62772.0,High,0,1,1,2013-05-19,74,581,501-1250,49,16-50,157,51-250,43,31-80,8,0-30,108,81-150,946,1,0-1,5,3-6,6,3-6,11,9-15,2,0-3,23,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13495,1985,30,0-35,PhD,Single,30298.0,Lowest,0,0,0,2014-05-19,48,6,0-150,3,0-15,12,0-50,6,0-30,1,0-30,0,0-30,28,1,0-1,1,0-2,1,0-2,3,0-3,3,0-3,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10702,1984,31,0-35,Graduation,Single,52413.0,High,1,0,1,2012-11-03,67,185,151-500,8,0-15,133,51-250,56,31-80,56,31-60,12,0-30,450,2,2-4,7,7-15,1,0-2,7,4-8,7,4-8,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12868,1957,58,56-90,PhD,Partner,44155.0,Low,1,1,2,2014-01-19,24,22,0-150,1,0-15,9,0-50,0,0-30,0,0-30,14,0-30,46,1,0-1,1,0-2,1,0-2,2,0-3,4,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
